recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
167666,Levonorgestrel,Birth Control,"""I have had the Mirena for 3 weeks now and I hate it. I am 27, no kids and the insertion was SO painful. They didn&#039;t even give me a heads up or anything. For 10 minutes I couldn&#039;t even get up off the exam table. I was finally able to hobble home and the pain was so excruciating all I could do was bawl for 6 hours after. For the first 2 days the pain remained. Ever since then I have periodic cramping throughout the day. Some of the cramps are mild and some make me double over. I would guess3-4 cramps every hour that last about 30 seconds each. At first the bleeding was like normal menstrual blood, then it was non-existent, and now its bright red. Every time I cramp I expel a puddle of blood and it even pools in the toilet when I pee.""","December 19, 2015",4,Mild Side Effects,3
7196,Aluminum chloride hexahydrate,,"""I have been sweating for 3 years, even if it was 30 degrees outside and I wasn&#039;t wearing a jacket. People would ask me why I was sweating and it was so embarrassing I couldn&#039;t even explain. I would sweat through shirts onto jackets. I was tired of this and knowing I would be section leader I knew I&#039;d have to not be sweaty under my arms because people would start saying something. I went to my doctor and asked if she knew of anything to help. She prescribed this, even though there is burning and itching it is so worth the no sweating. In the Texas heat this works perfectly.""","June 27, 2011",0,No Side Effects,5
776,Silodosin,Benign Prostatic Hyperplasia,"""Joint pain after start of medicine""","June 30, 2015",1,Mild Side Effects,2
97322,Ambien,Insomnia,"""I started taking Ambien back in January 05 after I had gastric bypass, which also means I don&#039;t get the full dose or affect of the medicine. However, last October I was arrested for DUI of having Ambien in my blood. A cop never saw me driving but some crazy old lady did and followed me all the way home to report I crossed over the yellow line at 7:30 in the morning after taking my son to school and thought I was a drunk driver. I had not been drinking at ALL. I had taken a 10 mg pill at 11pm the night before and had been for all these years so I knew how it affected me. When the cops showed up and I (like a dumby) told them what medicines I took they arrested me for DUI of Drugs. They took me to the hospital took my blood, since it showed up I got charged.""","September 27, 2009",36,No Side Effects,2
64144,Sertraline,Panic Disorde,"""I&#039;m 19 years old and have been on sertraline for 4 weeks now they&#039;re definitely starting to work the first week was a few side affects but nothing major just a bit nervous that&#039;s all, I can definitely tell I&#039;m starting to feel better! I use to have 3 panic attacks a day and worry all day everyday but now it&#039;s like I don&#039;t get any anymore maybe now and then I can worry but not as much as I use to , it takes 4-6 weeks to work anyway , they&#039;re amazing I feel so much happier and first time in months I went out for a meal without having a panic attack as the tablets feel like they blank noise out more and I didn&#039;t even concentrate on people around me or I don&#039;t have thoughts about dying going through my head all day everyday anymore ! recommend them!""","April 4, 2017",4,Mild Side Effects,4
159165,TriNessa,Acne,"""I&#039;ve always been lucky to have naturally flawless skin, but then the beginning of this year I got the most intense cystic acne on both of my cheek bones. It looked like I had an allergic reaction to blush. I tried everything, Proactive, dermatologists visits, prescribed medication, expensive products, facials. My skin other than my acne zones was soft and smooth but nothing was treating the actual problem on my cheeks. I decided to change my birth control. I was on Levora for a few years before switching to Tri-Nessa a few months ago. TriNessa took a couple months to fix the acne but I couldn&#039;t be happier! I&#039;m just waiting for my skin to renew to get rid of the red. My confidence is back! Be patient it&#039;s worth it!""","August 27, 2014",23,Moderate Side Effects,5
230521,Depo-Provera,Birth Control,"""I have been on Depo for 3.5 years now and the first entire year I had spotting almost everyday. After that I would only get my period about a week after I would get a new shot which last at least a full week but are very light. I love this birth control because I don&#039;t have to remember to take a pill every day. I didn&#039;t experience weight gain, I actually lost weight after taking the shot but I did experience some acne which I am not sure is because of the Depo or just minor adult acne. I definitely recommend this method for birth control!""","January 22, 2013",26,No Side Effects,5
155011,Metronidazole,Bacterial Infection,"""I&#039;m on day 3 of the medicine and I have to say it&#039;s working wonders! 500 mg every 8 hours for 10 days, 30 pills altogether. I have a bacterial infection that caused acute diarrhea and I&#039;m already experiencing almost no loose stool after taking the medicine for a few days. The side effects suck though. I&#039;ve had a chronic headache, bitter/metallic taste when I drink cold things, and am experiencing a bit of insomnia. I have to say the side effects are worth the benefits because I can tell that the infection is slowly going away.""","August 13, 2016",8,Mild Side Effects,4
183273,Cymbalta,Pain,"""Lowered pain when taken regularly. If a dose was missed I would get very dizzy.  All in all positive expirence.""","December 12, 2012",32,Moderate Side Effects,4
158046,Ziprasidone,Autism,"""Caused me to have muscle spasms in my back""","December 10, 2017",0,Mild Side Effects,1
172828,Clonazepam,Anxiety,"""It&#039;s almost as if I&#039;m a new person, or the person I&#039;m meant to be. 
My mind used to be filled with sad, negative, anxious thoughts but now they don&#039;t exist thanks to this pill. I still have some social anxiety but it&#039;s definitely not as bad as it used to be. I never wanted to admit that I needed medicine to help me, because seeing the way other pills made my friends act turned me off. Clonazepam really does work wonders for me, some say it makes them tired but it doesn&#039;t happen like that for me (just don&#039;t take it while drinking alcohol, found that out the hard way).""","October 26, 2014",50,No Side Effects,5
106179,Oxymetazoline,Nasal Congestion,"""What experience??? It would be nice If I could get the top to open!!! Even my husband is puzzled by this new top!  You&#039;re not only keeping kids from using the bottle of nasal spray your keeping ME a woman in my mid sixties from using your product! I have arthritis but can usually be creative and get to a product somehow! In your quest to be SAFE you have lost a customer!!! I will use a competitor from now on. I have used your various nasal sprays on and off  for years and you have now gone beyond the absurd in your quest for safety, or whatever it is you are doing it for. Maybe you should consider a &quot;handicap&quot; version or go back to the original...only then will you get my loyalty as a customer back! Leave well enough alone!""","January 27, 2016",5,Extremely Severe Side Effects,1
41741,Clonidine,Tourette's Syndrome,"""This helped me cope and treat my Tourette&#039;s throughout my childhood. I do rate it a 9 due to it causing drowsiness, and now I am 17 and can&#039;t sleep without it.""","November 9, 2014",39,Moderate Side Effects,5
94130,Trintellix,Depression,"""I&#039;m taking 300 mg Bupropion and still extremely depressed.  Psychiatrist gave me a month of 5mg samples of Brintellix to supplement the Bupropion.  I have been taking it for 5 days now and have severe nausea &amp; vomiting along with constipation. Nausea &amp; vomiting occurs 20 min. to 1/2 hour after taking so the drug isn&#039;t absorbed into my system to have an effect on my depression.  I am on other medications that I was taking at the same time as the Brintellix.  I&#039;ve decided to take the Bintellix with food in the morning and all other meds at night due to the vomiting so that the other drugs can be effective.  I can deal with nausea &amp; constipation, but the not vomiting. I will continue taking and hope the vomiting stops. Fingers crossed.""","February 5, 2016",18,Mild Side Effects,1
