recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
197766,Desvenlafaxine,Depression,"""I have been taking Pristiq for about 4 weeks now. I have minor depression. I was mainly feeling overwhelmed and super emotional. I am so much calmer now and feel I can handle problems better that come my way. I have a slight decrease in appetite but at times I am actually hungrier. My gynaecologist said it would also help my hot flashes and it definitely has. The hardest thing about taking Pristiq is giving up my daily glass of wine. I feel it is best to follow the precautions totally. Overall this medicine has worked wonders on my emotional state.""",10-Feb-09,47,Severe Side Effects,5
3705,Asacol HD,"Ulcerative Colitis, Active","""I was diagnosed with ulcerative colitis in 2008 treating it with Canasa and Protofoam. It reoccurred in 2010 which had to be treated aggressively with prednisone, Asacol HD, proctofoam and Canasa. I did not continue taking the Asacol HD because of the price. My ulcerative colitis reoccurred again in 2011. Currently, I am taking prednisone plus 3 Asacol HD a day and am very satisfied with the medicine. No side effects for me. Once the prednisone is finished it&#039;s Asacol HD forever to prevent flare-ups/maintenance. Great medicine.""",19-May-11,26,No Side Effects,5
142750,Levonorgestrel,Birth Control,"""I&#039;ve had it for a year and three months and it was alright up until I couldn&#039;t feel the string anymore and now I&#039;m having pregnancy symptoms. It was very painful during insertion. I will be getting it taken out due to pregnancy. But it&#039;s was a good birth control until now.""",16-Jul-17,5,Mild Side Effects,5
105213,Carbamazepine,Trigeminal Neuralgia,"""Diagnosed a year ago. The tegratol helps with the pain massively, reducing it to more of and ache. My g.p has me on a step up and and step down routine so I&#039;m not in them long term. It&#039;s working for me at the moment""",5-Mar-17,17,Mild Side Effects,5
210688,Mirtazapine,Anxiety,"""Diagnosed with depression, S.A.D. and anxiety, all because of my sleep, or lack of. 
Felt like a zombie everyday and would wake up on average 40 times a night, falling asleep for no longer then an hour then anxious all night and angry knowing I was wide awake. 

Prescribed mirtazapine 15mg one tablet before bed. It has worked wonders for me, I&#039;m able to go to sleep for about 3 or 4 hours then when i do wake up in not wide awake or angry and can go back to sleep. 
Granted I only sleep for 20 mins at a time afterwards but I&#039;m calm. 

It has been 3 months on and im still going OK. 
Id like to get off them soon so fingers crossed!""",4-Dec-16,24,Mild Side Effects,3
10237,Axiron,"Hypogonadism, Male","""I&#039;m 56 had little energy, slept a lot and gained a good deal of weight. I have felt really good since I started Axiron. The change was immediate and dramatic. I look forward to taking it. My levels were very low and after two weeks of using Axiron the test showed the level was higher and the doctor was pleased. I feel a libido again and I have a lot more energy. My appetite is way down too, not sure that&#039;s an effect. When I use the applicator I hold it in one place against the skin for a few seconds before I move it around, then I slowly move it while pushing it in and out a little. Don&#039;t let it come off the skin and it now runs down my body rarely. Hopefully it keeps working. I like it a lot.""",20-Apr-12,41,Mild Side Effects,5
220364,Amitriptyline,ibromyalgia,"""Just started on 10mg  at night to help me sleep I have degenerative disk same symptoms as fibromyalgia. Sleeping better now, feel a bit better . Only my first week no side effects my GP told me to drink hot water everyday. """,12-Dec-13,52,Mild Side Effects,1
185138,Harvoni,Hepatitis C,"""I received 3 pints of blood in 1982 when my son was born 10 weeks early. I found out I had 1aC in 1995 w/mild cirrosis, 600,000 VL. Today marked the end of my 4th week Harv. I had blood work done n find out Tuesday if the virus is gone. I&#039;m on the 12 week treatment and I&#039;m terrified of medicine but I stay focused on the end result of being rid of this. Take at noon with food on my stomach. Drink lots of water. ALT was 100 now 21. No diarrhea or insomnia. First 10 days flu like, dizziness, stuffy and hoarse ,mild headache. Already feel like a new person tho. Side effects almost gone. MORE ENERGY and enthusiasm. Take rest time when needed.. Just hold my breath and counting the days. Try to not dwell on it. Thankful for cure!""",29-Apr-16,35,Mild Side Effects,5
223224,Estradiol,,"""At 45, I began a two-year battle of hot flashes and excessive uterine bleeding.  My gynecologist prescribed various HRT with little to no relief.  At 47, I had a total hysterectomy.  The morning after my surgery, I put on my first Vivelle Dot patch (0.1 strength). For three years,  I have had wonderful results with Vivelle Dot from the beginning, no skin sensitivity, great sleep, very little hot flashes.""",23-Feb-10,39,Moderate Side Effects,5
231098,Milnacipran,ibromyalgia,"""Was on my 3rd week of the starter pack and loving the medicine when I found out my insurance wouldn&#039;t cover it. Devastated because I hadn&#039;t had that much energy in years. I&#039;ve had chronic pain for 18 years and constant muscle spasms. It didn&#039;t get rid of the pain and spasms but it seemed like it was working on it, but with no side effects and the increased energy, I was enjoying the break from and 18 year exhaustion.""",29-Jul-09,89,No Side Effects,1
127648,Phentermine,Weight Loss,"""After taking this medication for about 6 months I lost over 75 lbs. Now I know everything comes at a price, I have high blood pressure now due to this medicine. Please think long before taking it.""",9-Jun-17,19,No Side Effects,2
72151,Tramadol,Restless Legs Syndrome,"""I used to suffer from terrible restless legs syndrome, with countless sleepless nights. My doctor and I tried all sorts of medicine, from Sifrol/parkinson&#039;s medication, to valium, but none were very effective and/or had way too many side effects.

Then I started taking 100mg Tramadol and I haven&#039;t looked back since. I sleep well each and every night, wake up refreshed and my restless legs syndrome is totally eliminated. I&#039;m not having any side effects either.

This is a wonder drug for people with RLS. It really gives you your life back!""",11-Feb-15,42,Severe Side Effects,5
59482,Avelox,Bacterial Infection,"""I&#039;m on day 8 of this medicine and other than experiencing mild side effects I find that my sinus are still clogged, my ear canals are swollen and I have swelling of the throat which makes me look like I have an extremely large double chin, or a balloon under the skin.  My sinuses are still experiencing severe pain and pressure. 
""",21-Apr-11,8,No Side Effects,4
125460,Dulcolax,Constipation,"""It works, but do not take three! I woke up out of dead sleep three hours after ingesting with SEVERE pain. I have irritable bowel syndrome with internal hemorrhoids so constipation happens often and always hurts.  I took three thinking because I&#039;m almost never regular and my last movement was over a week ago three would probably work best. I ended up pooping, but also had a heavy vomiting episode at the same time. Take two at most, do not take three!""",7-Nov-14,52,Severe Side Effects,1
178981,Victoza,"Diabetes, Type 2","""I started Victoza 3 days ago.  My blood sugar readings were around 200 when checked each morning.  No change really until the second day at 136.  It&#039;s never been that low (morning reading).  I also in three days have lost 4 pounds.  I have been very sick to my stomach, and today had a very bad headache.  I hope this passes because I think if I can continue taking Victoza that I would be able to lose weight that simply won&#039;t come off any other way.""",20-Feb-11,6,No Side Effects,5
46484,Modafinil,Hypersomnia,"""I have been on this medicine for 7 years and cannot imagine life without it.  It doesn&#039;t seem to work for everyone, but is a lifesaver for me.  I had a headache for 3 days when I started it and lost my appetite for a week.  After that it was fine.  I can get by on 200mg if I need to, but feel tired still most of the day (but won&#039;t fall asleep unless I want to).   My usual dose is 300mg which keeps me alert and I can&#039;t even take a nap if I want to.""",3-Sep-10,37,Extremely Severe Side Effects,5
